Station.ID	water_sample_id	sample_date	wavelength	abs_per_cm
108	656549	08.01.2017 13:33	360	0.164352
108	656549	08.01.2017 13:33	365	0.151408
108	656549	08.01.2017 13:33	410	0.071476
108	656553	15.01.2017 12:49	254	0.67946
108	656553	15.01.2017 12:49	360	0.172452
108	656553	15.01.2017 12:49	365	0.159032
108	656553	15.01.2017 12:49	410	0.075428
108	656904	22.01.2017 12:53	254	0.635304
108	656904	22.01.2017 12:53	360	0.160756
108	656904	22.01.2017 12:53	365	0.148064
108	656904	22.01.2017 12:53	410	0.0695
108	656642	25.01.2017 00:00	254	0.644912
108	656642	25.01.2017 00:00	360	0.162636
108	656642	25.01.2017 00:00	365	0.149868
108	656642	25.01.2017 00:00	410	0.070488
108	656743	29.01.2017 13:05	254	0.668852
108	656743	29.01.2017 13:05	360	0.167424
108	656743	29.01.2017 13:05	365	0.154256
108	656743	29.01.2017 13:05	410	0.072656
108	656848	05.02.2017 13:39	254	0.6331996
108	656848	05.02.2017 13:39	360	0.161428
108	656848	05.02.2017 13:39	365	0.148928
108	656848	05.02.2017 13:39	410	0.0705276
108	656901	11.02.2017 14:47	254	0.6400236
108	656901	11.02.2017 14:47	360	0.164556
108	656901	11.02.2017 14:47	365	0.151864
108	656901	11.02.2017 14:47	410	0.0723556
108	656900	19.02.2017 14:40	254	0.6250836
108	656900	19.02.2017 14:40	360	0.16034
108	656900	19.02.2017 14:40	365	0.147936
108	656900	19.02.2017 14:40	410	0.0706396
108	657462	25.02.2017 13:53	254	0.635636
108	657462	25.02.2017 13:53	360	0.162132
108	657462	25.02.2017 13:53	365	0.149428
108	657462	25.02.2017 13:53	410	0.07072
108	657100	06.03.2017 16:07	254	0.593752
108	657100	06.03.2017 16:07	360	0.147628
108	657100	06.03.2017 16:07	365	0.135712
108	657100	06.03.2017 16:07	410	0.061332
108	657202	11.03.2017 14:25	254	0.614232
108	657202	11.03.2017 14:25	360	0.158392
108	657202	11.03.2017 14:25	365	0.146068
108	657202	11.03.2017 14:25	410	0.069128
108	657203	18.03.2017 14:57	254	0.576356
108	657203	18.03.2017 14:57	360	0.146872
108	657203	18.03.2017 14:57	365	0.135356
108	657203	18.03.2017 14:57	410	0.063788
108	657200	25.03.2017 14:10	254	0.600804
108	657200	25.03.2017 14:10	360	0.15432
108	657200	25.03.2017 14:10	365	0.142404
108	657200	25.03.2017 14:10	410	0.067664
108	657484	01.04.2017 12:44	254	0.597264
108	657484	01.04.2017 12:44	360	0.151196
108	657484	01.04.2017 12:44	365	0.139384
108	657484	01.04.2017 12:44	410	0.065576
108	657781	09.04.2017 12:01	254	0.55512
108	657781	09.04.2017 12:01	360	0.140052
108	657781	09.04.2017 12:01	365	0.128872
108	657781	09.04.2017 12:01	410	0.059952
108	657786	16.04.2017 00:00	254	0.464544
108	657786	16.04.2017 00:00	360	0.117452
108	657786	16.04.2017 00:00	365	0.108056
108	657786	16.04.2017 00:00	410	0.05058
108	657783	23.04.2017 11:40	254	0.490668
108	657783	23.04.2017 11:40	360	0.12566
108	657783	23.04.2017 11:40	365	0.115868
108	657783	23.04.2017 11:40	410	0.054628
108	657787	30.04.2017 13:03	254	0.471344
108	657787	30.04.2017 13:03	360	0.119328
108	657787	30.04.2017 13:03	365	0.109996
108	657787	30.04.2017 13:03	410	0.05202
108	657782	07.05.2017 12:20	254	0.451788
108	657782	07.05.2017 12:20	360	0.114396
108	657782	07.05.2017 12:20	365	0.105504
108	657782	07.05.2017 12:20	410	0.049572
108	658697	14.05.2017 12:20	254	0.44072
108	658697	14.05.2017 12:20	360	0.1117
108	658697	14.05.2017 12:20	365	0.103068
108	658697	14.05.2017 12:20	410	0.048876
108	658098	21.05.2017 12:03	254	0.484384
108	658098	21.05.2017 12:03	360	0.1248084
108	658098	21.05.2017 12:03	365	0.1153644
108	658098	21.05.2017 12:03	410	0.055868
108	657943	28.05.2017 12:36	254	0.448908
108	657943	28.05.2017 12:36	360	0.1106804
108	657943	28.05.2017 12:36	365	0.1022004
108	657943	28.05.2017 12:36	410	0.048736
108	658683	04.06.2017 00:00	254	0.431292
108	658683	04.06.2017 00:00	360	0.1046644
108	658683	04.06.2017 00:00	365	0.0965204
108	658683	04.06.2017 00:00	410	0.04548
108	658699	11.06.2017 13:36	254	0.5216
108	658699	11.06.2017 13:36	360	0.128964
108	658699	11.06.2017 13:36	365	0.118712
108	658699	11.06.2017 13:36	410	0.055052
108	658701	18.06.2017 12:10	254	0.540184
108	658701	18.06.2017 12:10	360	0.135868
108	658701	18.06.2017 12:10	365	0.125224
108	658701	18.06.2017 12:10	410	0.059196
108	658856	25.06.2017 11:17	254	0.539452
108	658856	25.06.2017 11:17	360	0.133088
108	658856	25.06.2017 11:17	365	0.122668
108	658856	25.06.2017 11:17	410	0.058164
108	658723	02.07.2017 12:10	254	0.518024
108	658723	02.07.2017 12:10	360	0.125744
108	658723	02.07.2017 12:10	365	0.115888
108	658723	02.07.2017 12:10	410	0.054432
108	658722	10.07.2017 10:25	254	0.520504
108	658722	10.07.2017 10:25	360	0.126276
108	658722	10.07.2017 10:25	365	0.116444
108	658722	10.07.2017 10:25	410	0.055312
108	658807	16.07.2017 10:06	254	0.446652
108	658807	16.07.2017 10:06	360	0.10968
108	658807	16.07.2017 10:06	365	0.101192
108	658807	16.07.2017 10:06	410	0.048584
108	658808	24.07.2017 14:38	254	0.418832
108	658808	24.07.2017 14:38	360	0.101688
108	658808	24.07.2017 14:38	365	0.09372
108	658808	24.07.2017 14:38	410	0.044648
108	658805	30.07.2017 12:22	254	0.459396
108	658805	30.07.2017 12:22	360	0.113932
108	658805	30.07.2017 12:22	365	0.105276
108	658805	30.07.2017 12:22	410	0.052116
108	659033	05.08.2017 13:31	254	0.440532
108	659033	05.08.2017 13:31	360	0.10667
108	659033	05.08.2017 13:31	365	0.098258
108	659033	05.08.2017 13:31	410	0.0455922
108	658918	14.08.2017 16:14	254	0.632256
108	658918	14.08.2017 16:14	360	0.15624
108	658918	14.08.2017 16:14	365	0.14406
108	658918	14.08.2017 16:14	410	0.068072
108	658917	20.08.2017 10:13	254	0.660248
108	658917	20.08.2017 10:13	360	0.166304
108	658917	20.08.2017 10:13	365	0.153512
108	658917	20.08.2017 10:13	410	0.072864
108	659449	26.08.2017 12:40	254	0.646804
108	659449	26.08.2017 12:40	360	0.160876
108	659449	26.08.2017 12:40	365	0.14846
108	659449	26.08.2017 12:40	410	0.070364
108	658915	03.09.2017 13:17	254	0.628784
108	658915	03.09.2017 13:17	360	0.157396
108	658915	03.09.2017 13:17	365	0.145448
108	658915	03.09.2017 13:17	410	0.069808
108	659275	16.09.2017 17:45	254	0.663496
108	659275	16.09.2017 17:45	360	0.165888
108	659275	16.09.2017 17:45	365	0.153016
108	659275	16.09.2017 17:45	410	0.07198
108	659296	24.09.2017 13:25	254	0.650224
108	659296	24.09.2017 13:25	360	0.164652
108	659296	24.09.2017 13:25	365	0.152028
108	659296	24.09.2017 13:25	410	0.07186
108	659286	01.10.2017 12:00	254	0.649148
108	659286	01.10.2017 12:00	360	0.1665
108	659286	01.10.2017 12:00	365	0.153608
108	659286	01.10.2017 12:00	410	0.072596
108	659256	08.10.2017 10:25	254	0.647524
108	659256	08.10.2017 10:25	360	0.164516
108	659256	08.10.2017 10:25	365	0.151988
108	659256	08.10.2017 10:25	410	0.0720404
108	659306	15.10.2017 10:16	254	0.625644
