station_id,station_code,station_name,sample_date,depth1,depth2,DOC_mg/L C,Hg (IVL)Filtrert_ng/l,Hg(IVL)_ng/l,Hg_ng/l,MeHg(IVL) Filtrert_ng/l,MeHg(IVL)_ng/l,MeHg_ng/l,TOC_mg C/l,UVABS254(filtrert+ufiltrert)_Abs/cm,UVABS254(ufiltrert)_Abs/cm,UVABS365(filtrert+ufiltrert)_Abs/cm,UVABS365(ufiltrert)_Abs/cm,UVABS410(filtrert+ufiltrert)_Abs/cm,UVABS410(ufiltrert)_Abs/cm
108,LAE01,"Langtjern, utløp",2017-08-20 10:13:00,0.0,0.0,,,,,,,,15.4,,,,,,
108,LAE01,"Langtjern, utløp",2017-08-26 12:40:00,0.0,0.0,,,,,,,,15.3,,,,,,
108,LAE01,"Langtjern, utløp",2017-09-03 13:17:00,0.0,0.0,,,,,,,,14.8,,,,,,
108,LAE01,"Langtjern, utløp",2017-09-10 12:55:00,0.0,0.0,,,,,,,,14.0,,,,,,
108,LAE01,"Langtjern, utløp",2017-09-16 17:45:00,0.0,0.0,,,,,,,,15.2,,,,,,
108,LAE01,"Langtjern, utløp",2017-09-24 13:25:00,0.0,0.0,,,,,,,,14.7,,,,,,
108,LAE01,"Langtjern, utløp",2017-10-01 12:00:00,0.0,0.0,,,,,,,,15.3,,,,,,
108,LAE01,"Langtjern, utløp",2017-10-08 10:25:00,0.0,0.0,,,,,,,,14.5,,,,,,
108,LAE01,"Langtjern, utløp",2017-10-15 10:16:00,0.0,0.0,,,,,,,,13.4,,,,,,
108,LAE01,"Langtjern, utløp",2017-10-23 12:56:00,0.0,0.0,,,,,,,,13.9,,,,,,
108,LAE01,"Langtjern, utløp",2017-10-28 12:27:00,0.0,0.0,,,,,,,,13.3,,,,,,
108,LAE01,"Langtjern, utløp",2017-11-05 14:35:00,0.0,0.0,,,,,,,,13.8,,,,,,
108,LAE01,"Langtjern, utløp",2017-11-12 13:33:00,0.0,0.0,,,,,,,,13.4,,,,,,
108,LAE01,"Langtjern, utløp",2017-11-18 14:15:00,0.0,0.0,,,,,,,,13.1,,,,,,
108,LAE01,"Langtjern, utløp",2017-11-26 22:45:00,0.0,0.0,,,,,,,,13.4,,,,,,
108,LAE01,"Langtjern, utløp",2017-12-03 13:44:00,0.0,0.0,,,,,,,,13.4,,,,,,
108,LAE01,"Langtjern, utløp",2017-12-11 20:06:00,0.0,0.0,,,,,,,,13.2,,,,,,
108,LAE01,"Langtjern, utløp",2017-12-17 00:00:00,0.0,0.0,,,,,,,,14.0,,,,,,
108,LAE01,"Langtjern, utløp",2017-12-23 14:57:00,0.0,0.0,,,,,,,,13.9,,,,,,
108,LAE01,"Langtjern, utløp",2017-12-29 12:15:00,0.0,0.0,,,,,,,,13.4,,,,,,
108,LAE01,"Langtjern, utløp",2018-01-06 16:30:00,0.0,0.0,,,,,,,,13.2,,,,,,
108,LAE01,"Langtjern, utløp",2018-01-16 21:19:00,0.0,0.0,,,,,,,,13.1,,,,,,
108,LAE01,"Langtjern, utløp",2018-01-22 15:00:00,0.0,0.0,,,,,,,,13.0,,,,,,
108,LAE01,"Langtjern, utløp",2018-01-25 10:52:00,0.0,0.0,,,,,,,,12.7,,,,,,
108,LAE01,"Langtjern, utløp",2018-02-02 20:30:00,0.0,0.0,,,,,,,,12.3,,,,,,
108,LAE01,"Langtjern, utløp",2018-02-11 11:00:00,0.0,0.0,,,,,,,,12.3,,,,,,
108,LAE01,"Langtjern, utløp",2018-02-19 01:00:00,0.0,0.0,,,,,,,,12.3,,,,,,
108,LAE01,"Langtjern, utløp",2018-02-24 00:00:00,0.0,0.0,,,,,,,,12.1,,,,,,
108,LAE01,"Langtjern, utløp",2018-03-03 15:03:00,0.0,0.0,,,,,,,,11.9,,,,,,
108,LAE01,"Langtjern, utløp",2018-03-10 14:35:00,0.0,0.0,,,,,,,,11.8,,,,,,
108,LAE01,"Langtjern, utløp",2018-03-19 14:15:00,0.0,0.0,,,,,,,,12.3,,,,,,
108,LAE01,"Langtjern, utløp",2018-03-24 11:20:00,0.0,0.0,,,,,,,,11.6,,,,,,
108,LAE01,"Langtjern, utløp",2018-04-03 12:45:00,0.0,0.0,,,,,,,,12.2,,,,,,
108,LAE01,"Langtjern, utløp",2018-04-07 13:37:00,0.0,0.0,,,,,,,,12.3,,,,,,
108,LAE01,"Langtjern, utløp",2018-04-17 18:30:00,0.0,0.0,,,,,,,,14.1,,,,,,
108,LAE01,"Langtjern, utløp",2018-04-21 13:30:00,0.0,0.0,,,,,,,,11.2,,,,,,
108,LAE01,"Langtjern, utløp",2018-04-30 19:50:00,0.0,0.0,,,,,,,,8.1,,,,,,
108,LAE01,"Langtjern, utløp",2018-05-06 13:36:00,0.0,0.0,,,,,,,,7.0,,,,,,
108,LAE01,"Langtjern, utløp",2018-05-14 18:18:00,0.0,0.0,,,,,,,,7.9,,,,,,
