Station.ID	Station.Code	Station	Date	TOC_m	THg_m	Hg:TOC	MeHg_m	X254nm	X365nm						THg_s	MeHg_s	DOC_s	X254nm_s	X285nm_s	X365nm_s	X400nm_s	labile_m	labile_s	sUVa_m	sUVa_s	sVISa_m	sVISa_s	SAR_m	E2_E3_m	E2_E3_s	THGTOC_m	THGDOC_s	MeHGTOC_m	MeHGDOC_s	MeHg_rel_m
108	LAE01	Outlet	28.12.2019	12.6	3.5	0.277777778	0.08	0.542908	0.128816	0.542908	0.128816		0	0		#VALUE!																			
14970	LAE03	Inlet	30.10.2016	15.5	3	0.193548387	0.06	0.704694	0.159108																										
14970	LAE03	Inlet	27.11.2016	14.5	3.7	0.255172414	0.05	0.601916	0.13698																										
14970	LAE03	Inlet	27.12.2016	11.8	2.6	0.220338983	0.06	0.5438	0.125964																										
14970	LAE03	Inlet	25.01.2017	10.6		0		0.486536	0.11168																										
14970	LAE03	Inlet	29.01.2017	10.1	2.5	0.247524752	0.07	0.4832	0.111896																										
14970	LAE03	Inlet	25.02.2017	9.6	2	0.208333333	0.02	0.457688	0.106636																										
14970	LAE03	Inlet	25.03.2017	11.6	2.5	0.215517241	0.08	0.547504	0.128976																										
14970	LAE03	Inlet	01.04.2017	13.2		0																													
14970	LAE03	Inlet	30.04.2017	11.7	2.4	0.205128205	0.04	0.541364	0.127064																										
14970	LAE03	Inlet	28.05.2017	12.8	3.2	0.25	0.08	0.585876	0.1372244																										
14970	LAE03	Inlet	25.06.2017	14.7	3.5	0.238095238	0.06	0.689168	0.16136																										
14970	LAE03	Inlet	30.07.2017	20.8	4.5	0.216346154	0.05	0.827552	0.187924																										
14970	LAE03	Inlet	26.08.2017	16.1	3.3	0.204968944	0.06	0.705896	0.16638																										
14970	LAE03	Inlet	24.09.2017	15.5	3.6	0.232258065	0.04	0.705144	0.167264																										
14970	LAE03	Inlet	28.10.2017	13.1	3.7	0.282442748	0.03	0.591108	0.137436																										
14970	LAE03	Inlet	26.11.2017	10.8	2.2	0.203703704	0.03	0.488324	0.116288																										
14970	LAE03	Inlet	29.12.2017	10.2	3.1	0.303921569	0.03	0.499092	0.116992																										
14970	LAE03	Inlet	25.01.2018	10.1	2.2	0.217821782	0.05	0.477492	0.114496																										
14970	LAE03	Inlet	24.02.2018	11.5	2.3	0.2	0.02	0.522728	0.124644																										
14970	LAE03	Inlet	24.03.2018	11.3	2.7	0.238938053	0.02	0.517676	0.1249																										
14970	LAE03	Inlet	30.04.2018	7.3	2.9	0.397260274	0.01	0.36382	0.086836																										
14970	LAE03	Inlet	27.05.2018	11.1	3	0.27027027	0.08	0.552654	0.129862																										
14970	LAE03	Inlet	24.06.2018	12.8	2.2	0.171875	0.07	0.524246	0.11582																										
14970	LAE03	Inlet	26.08.2018	20.2	3.1	0.153465347	0.09	0.755712	0.16862																										
14970	LAE03	Inlet	29.09.2018	17.5	2.7	0.154285714	0.07	0.759372	0.174372																										
14970	LAE03	Inlet	01.11.2018	16.9	2.9	0.171597633	0.02	0.67274	0.154332																										
14970	LAE03	Inlet	25.11.2018	11.7	2	0.170940171	0.03	0.493016	0.113652																										
14970	LAE03	Inlet	29.12.2018	10.9	2.3	0.211009174	0.02	0.470112	0.11038																										
14970	LAE03	Inlet	29.01.2019	11.6	2.2	0.189655172	0.04	0.482104	0.110944																										
14970	LAE03	Inlet	27.02.2019	13.1	3.5	0.267175573	0.02	0.562328	0.1294916																										
14970	LAE03	Inlet	01.04.2019	13.6	3.3	0.242647059	0.02	0.543412	0.126008																										
14970	LAE03	Inlet	29.04.2019	7.5	2.9	0.386666667	0.02	0.3508716	0.084488																										
14970	LAE03	Inlet	21.05.2019	11.7		0																													
14970	LAE03	Inlet	26.05.2019	12.8	4	0.3125	0.08	0.59448	0.142876																										
14970	LAE03	Inlet	07.06.2019	18		0																													
14970	LAE03	Inlet	30.06.2019	15.3	3.8	0.248366013	0.09	0.718364	0.155924																										
14970	LAE03	Inlet	24.07.2019	21		0																													
14970	LAE03	Inlet	28.07.2019	19.4	3.5	0.180412371	0.1	0.757596	0.17426																										
14970	LAE03	Inlet	25.08.2019	19.3	3.4	0.176165803	0.04	0.82802	0.192136																										
14970	LAE03	Inlet	29.09.2019	19.8	4.4	0.222222222	0.07	0.81262	0.189804																										
14970	LAE03	Inlet	27.10.2019	15.3	3.2	0.209150327	0.06	0.651668	0.151604																										
14970	LAE03	Inlet	25.11.2019	12.8	2.6	0.203125	0.05	0.529424	0.124436																										
14970	LAE03	Inlet	28.12.2019	11.8	2.3	0.194915254	0.08	0.526112	0.12438																										
		Inlet	15.09.2016			#DIV/0!									2.85	0.13	15.47	0.675	1.175	0.16	0.088														
		Inlet	25.01.2017			#DIV/0!									1.53	0.13	10.22	0.749	1.289	0.177	0.097														
		Inlet	22.09.2017			#DIV/0!											18	0.723		0.169	0.091														
		Inlet	01.04.2017			#DIV/0!											16	0.615		0.143	0.077														
		Inlet	06.06.2017			#DIV/0!											11.22	0.743		0.176	0.095														
		Inlet	29.05.2018			#DIV/0!									3		11.41	0.561	0.410666667	0.128	0.079														
		Inlet	20.09.2018			#DIV/0!									4.5		18	0.731	0.529	0.159	0.082														
		Inlet	17.10.2018			#DIV/0!									3.4		15.4	0.707	0.515	0.162	0.087														
		Inlet	21.05.2019			#DIV/0!									3.817	0.052	12.57	0.601	0.443	0.142	0.077														
		Inlet	07.06.2019			#DIV/0!									5.693	0.069	16.2	0.734	0.54	0.17	0.091														
						#DIV/0!																													
																																			
																																			
																																			
			Stdev	Ave																															
		Outlet	0.057260897	0.299360219																															
		Inlet	0.08072689	0.226001763																															
